"Doyle_ A_SCANDAL_IN_BOHEMIA" "Doyle_hound_of_the_baskervilles" "Doyle_sign_of_the_four" "Doyle_study_in_scarlett" "Doyle_THE_VALLEY_OF_FEAR" "gaiman_study_in_emerald" "lovecraft__Beyond_the_Wall_of_Sleep" "lovecraft_At_the_Mountains_of_Madness" "lovecraft_Azathoth" "lovecraft_Celephais" "lovecraft_History_of_the_Necronomicon" "lovecraft_The_dunwich_terror"
"attack" 0 0.00499076708090033 0.0068259385665529 0.00226387756950104 0.00846740050804403 0.0124984376952881 0.0691881918819188 0.0691881918819188 0.0691881918819188 0.0691881918819188 0.0691881918819188 0.0691881918819188
"breakfast" 0 0.0182994792966346 0.0136518771331058 0.0135832654170062 0.00846740050804403 0.0374953130858643 0 0 0 0 0 0
"different" 0.0228806772680471 0.00332717805393356 0.0113765642775882 0.0135832654170062 0.0152413209144793 0.0124984376952881 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"dress" 0.0686420318041414 0.0116451231887674 0.0113765642775882 0.0203748981255094 0.00508044030482642 0.0124984376952881 0 0 0 0 0 0
"ear" 0.0228806772680471 0.014972301242701 0.0159271899886234 0.00679163270850312 0.0118543607112616 0.0374953130858643 0 0 0 0 0 0
"effort" 0 0.00998153416180067 0.00910125142207053 0.00905551027800417 0.00677392040643522 0.0124984376952881 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"gain" 0 0.00499076708090033 0.0204778156996587 0.0135832654170062 0.0118543607112616 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"huge" 0 0.0282810134584352 0.0068259385665529 0 0.0152413209144793 0.0249968753905762 0 0 0 0 0 0
"loud" 0.0114403386340236 0.00499076708090033 0.0159271899886234 0.0135832654170062 0.0135478408128704 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"medical" 0.0114403386340236 0.014972301242701 0.00227531285551763 0.0135832654170062 0 0.0249968753905762 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"moon" 0 0.0266174244314684 0.0068259385665529 0.00452775513900208 0.00338696020321761 0.0249968753905762 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"occasion" 0.0114403386340236 0.0182994792966346 0.0068259385665529 0.0203748981255094 0.00846740050804403 0.0249968753905762 0 0 0 0 0 0
"page" 0 0.0133087122157342 0 0.00226387756950104 0.0254022015241321 0.0124984376952881 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"passage" 0.0228806772680471 0.0116451231887674 0.0295790671217292 0.0135832654170062 0.00508044030482642 0 0 0 0 0 0 0
"please" 0.0114403386340236 0.0182994792966346 0.0068259385665529 0.00679163270850312 0.0169348010160881 0.0374953130858643 0 0 0 0 0 0
"post" 0.0228806772680471 0.0133087122157342 0.0159271899886234 0.00679163270850312 0.00677392040643522 0.0124984376952881 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"river" 0 0 0.0591581342434585 0.0113193878475052 0 0 0 0 0 0 0 0
"smith" 0 0 0.0614334470989761 0.00679163270850312 0.00169348010160881 0 0 0 0 0 0 0
"struggle" 0.0114403386340236 0.00166358902696678 0.00910125142207053 0.0203748981255094 0.00677392040643522 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"surprised" 0 0.0199630683236013 0.0113765642775882 0.0113193878475052 0.0135478408128704 0.0124984376952881 0 0 0 0 0 0
"test" 0 0.00499076708090033 0.0159271899886234 0.0226387756950104 0.00846740050804403 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"welcome" 0 0.00665435610786711 0.00910125142207053 0.00452775513900208 0.0237087214225233 0.0124984376952881 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"whisper" 0.0114403386340236 0.0133087122157342 0.0113765642775882 0.00905551027800417 0.0203217612193057 0.0124984376952881 0 0 0 0 0 0
"ago" 0.0343210159020707 0.00998153416180067 0.0182025028441411 0.0113193878475052 0.00846740050804403 0.0374953130858643 0 0 0 0 0 0
"attention" 0.0343210159020707 0.014972301242701 0 0.00905551027800417 0.0135478408128704 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"butler" 0 0.0216266573505681 0.0068259385665529 0 0.0237087214225233 0 0 0 0 0 0 0
"centre" 0.0228806772680471 0.0166358902696678 0.00910125142207053 0.00905551027800417 0.0169348010160881 0 0 0 0 0 0 0
"cigar" 0.0343210159020707 0.014972301242701 0.0159271899886234 0.0158471429865073 0.00677392040643522 0 0 0 0 0 0 0
"cosmic" 0 0 0 0 0 0 0.115313653136531 0.115313653136531 0.115313653136531 0.115313653136531 0.115313653136531 0.115313653136531
"decadent" 0 0 0 0 0 0 0.115313653136531 0.115313653136531 0.115313653136531 0.115313653136531 0.115313653136531 0.115313653136531
"devil" 0.0114403386340236 0.0166358902696678 0.00910125142207053 0.00679163270850312 0.0186282811176969 0.0124984376952881 0 0 0 0 0 0
"engage" 0.0228806772680471 0.00831794513483389 0.0136518771331058 0.0181110205560083 0.0118543607112616 0.0249968753905762 0 0 0 0 0 0
"fashion" 0.0114403386340236 0.00998153416180067 0.025028441410694 0.00226387756950104 0.0186282811176969 0 0 0 0 0 0 0
"float" 0 0.00499076708090033 0.00455062571103527 0.00226387756950104 0 0 0.0922509225092251 0.0922509225092251 0.0922509225092251 0.0922509225092251 0.0922509225092251 0.0922509225092251
"game" 0 0.014972301242701 0.0113765642775882 0.00679163270850312 0.0220152413209145 0 0 0 0 0 0 0
"impossible" 0 0.0133087122157342 0.0113765642775882 0.0226387756950104 0.0118543607112616 0 0 0 0 0 0 0
"institution" 0 0 0 0 0 0 0.115313653136531 0.115313653136531 0.115313653136531 0.115313653136531 0.115313653136531 0.115313653136531
"justice" 0 0.00166358902696678 0.025028441410694 0.0203748981255094 0.0101608806096528 0.0374953130858643 0 0 0 0 0 0
"push" 0.0343210159020707 0.00499076708090033 0.0068259385665529 0.0181110205560083 0.0203217612193057 0.0124984376952881 0 0 0 0 0 0
"sky" 0 0.0133087122157342 0.0068259385665529 0.00452775513900208 0.00338696020321761 0.0374953130858643 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"slip" 0.0228806772680471 0.00499076708090033 0.0136518771331058 0.00905551027800417 0.0254022015241321 0 0 0 0 0 0 0
"thin" 0 0.0249538354045017 0.0113765642775882 0.00679163270850312 0.0101608806096528 0.0124984376952881 0 0 0 0 0 0
"thousand" 0 0.00831794513483389 0.0113765642775882 0.0158471429865073 0.0101608806096528 0.0124984376952881 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"thus" 0 0.00332717805393356 0.0136518771331058 0.0113193878475052 0.00846740050804403 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"yesterday" 0.0114403386340236 0.014972301242701 0.0113765642775882 0.0135832654170062 0.0135478408128704 0.0124984376952881 0 0 0 0 0 0
"beard" 0 0.0249538354045017 0.00455062571103527 0.00905551027800417 0.00338696020321761 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"bed" 0 0.00665435610786711 0.0182025028441411 0.0271665308340125 0.00677392040643522 0.0124984376952881 0 0 0 0 0 0
"besides" 0.0228806772680471 0.00665435610786711 0.0113765642775882 0.00679163270850312 0.0135478408128704 0.0124984376952881 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"concern" 0.0114403386340236 0.0133087122157342 0.0136518771331058 0.00452775513900208 0.0101608806096528 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"court" 0 0.00831794513483389 0.00455062571103527 0.00905551027800417 0.0169348010160881 0.0249968753905762 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"crowd" 0.0457613545360943 0.00332717805393356 0.00910125142207053 0.0181110205560083 0.0169348010160881 0.0124984376952881 0 0 0 0 0 0
"employ" 0.0457613545360943 0.00665435610786711 0.00910125142207053 0.00679163270850312 0.00169348010160881 0.0124984376952881 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"express" 0.0114403386340236 0.0133087122157342 0.0068259385665529 0.0181110205560083 0.00508044030482642 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"fierce" 0.0228806772680471 0.00332717805393356 0.0182025028441411 0.0226387756950104 0.0118543607112616 0 0 0 0 0 0 0
"fix" 0 0.0166358902696678 0.0113765642775882 0.00679163270850312 0.0186282811176969 0 0 0 0 0 0 0
"gun" 0 0 0.00455062571103527 0.0158471429865073 0.0338696020321761 0 0 0 0 0 0 0
"hair" 0 0.00831794513483389 0.0136518771331058 0.0181110205560083 0.0152413209144793 0.0124984376952881 0 0 0 0 0 0
"join" 0.0228806772680471 0.00166358902696678 0.0113765642775882 0.00452775513900208 0.0203217612193057 0.0124984376952881 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"lucy" 0 0 0 0.0656524495155302 0 0 0 0 0 0 0 0
"morrow" 0.0343210159020707 0.0199630683236013 0.00227531285551763 0.0135832654170062 0.0118543607112616 0 0 0 0 0 0 0
"office" 0 0.0133087122157342 0.0136518771331058 0.00905551027800417 0.0152413209144793 0.0249968753905762 0 0 0 0 0 0
"print" 0 0.0182994792966346 0.0136518771331058 0.00905551027800417 0.0101608806096528 0.0249968753905762 0 0 0 0 0 0
"tree" 0 0.0166358902696678 0.00455062571103527 0.0158471429865073 0.00677392040643522 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"wood" 0.0114403386340236 0.00665435610786711 0.0204778156996587 0.00679163270850312 0.0101608806096528 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"alarm" 0.0457613545360943 0.00499076708090033 0.00910125142207053 0.00905551027800417 0.0220152413209145 0 0 0 0 0 0 0
"amazement" 0.0114403386340236 0.0133087122157342 0 0.00905551027800417 0.0152413209144793 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"aware" 0.0343210159020707 0.0133087122157342 0 0.00226387756950104 0.0169348010160881 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"couch" 0.0343210159020707 0.00166358902696678 0 0 0 0 0.0922509225092251 0.0922509225092251 0.0922509225092251 0.0922509225092251 0.0922509225092251 0.0922509225092251
"couple" 0 0.00831794513483389 0.0159271899886234 0.0158471429865073 0.0152413209144793 0 0 0 0 0 0 0
"date" 0.0114403386340236 0.0216266573505681 0.0136518771331058 0.00452775513900208 0.0101608806096528 0 0 0 0 0 0 0
"district" 0 0.00665435610786711 0 0.00226387756950104 0.0287891617273497 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"excellent" 0.0343210159020707 0.014972301242701 0.00227531285551763 0.00226387756950104 0.0135478408128704 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"explanation" 0 0.0249538354045017 0.00910125142207053 0 0.0135478408128704 0.0124984376952881 0 0 0 0 0 0
"fantastic" 0 0.00831794513483389 0.0068259385665529 0.00226387756950104 0.00169348010160881 0 0.0691881918819188 0.0691881918819188 0.0691881918819188 0.0691881918819188 0.0691881918819188 0.0691881918819188
"general" 0.0228806772680471 0.00665435610786711 0.00227531285551763 0.00226387756950104 0.0220152413209145 0.0124984376952881 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"green" 0 0.0232902463775349 0.00455062571103527 0 0.00338696020321761 0.0499937507811524 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"important" 0.0228806772680471 0.014972301242701 0.00910125142207053 0.00226387756950104 0.0101608806096528 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"lonely" 0 0.0199630683236013 0.0068259385665529 0.0158471429865073 0.0101608806096528 0 0 0 0 0 0 0
"luck" 0 0.00831794513483389 0.025028441410694 0.00226387756950104 0.0186282811176969 0 0 0 0 0 0 0
"luminous" 0 0.00499076708090033 0 0 0.00169348010160881 0 0.0922509225092251 0.0922509225092251 0.0922509225092251 0.0922509225092251 0.0922509225092251 0.0922509225092251
"mason" 0 0 0 0.00226387756950104 0.0457239627434378 0 0 0 0 0 0 0
"officer" 0 0.00166358902696678 0.0295790671217292 0.0135832654170062 0.0101608806096528 0.0249968753905762 0 0 0 0 0 0
"position" 0.0228806772680471 0.0249538354045017 0.00910125142207053 0.00452775513900208 0.00508044030482642 0.0249968753905762 0 0 0 0 0 0
"practical" 0 0.014972301242701 0.00455062571103527 0.0271665308340125 0.00846740050804403 0 0 0 0 0 0 0
"scanlan" 0 0 0 0 0.0474174428450466 0 0 0 0 0 0 0
"service" 0.0114403386340236 0.0116451231887674 0.0159271899886234 0.00679163270850312 0.0169348010160881 0 0 0 0 0 0 0
"son" 0 0.0133087122157342 0.0204778156996587 0.0249026532645115 0 0 0 0 0 0 0 0
"spirit" 0.0114403386340236 0.0116451231887674 0.00227531285551763 0.0158471429865073 0.0101608806096528 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"stretch" 0.0228806772680471 0.0116451231887674 0.00910125142207053 0.0226387756950104 0.00846740050804403 0 0 0 0 0 0 0
"travel" 0.0114403386340236 0.00499076708090033 0.0068259385665529 0.0181110205560083 0.0101608806096528 0.0124984376952881 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"wave" 0.0228806772680471 0.00665435610786711 0.0068259385665529 0.00226387756950104 0.0101608806096528 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"afterwards" 0.0114403386340236 0.014972301242701 0.0136518771331058 0.0113193878475052 0.0101608806096528 0 0 0 0 0 0 0
"anyhow" 0 0.00499076708090033 0.00455062571103527 0.00452775513900208 0.0338696020321761 0 0 0 0 0 0 0
"awaken" 0 0 0 0 0.00508044030482642 0 0.0922509225092251 0.0922509225092251 0.0922509225092251 0.0922509225092251 0.0922509225092251 0.0922509225092251
"best" 0 0.00166358902696678 0.0136518771331058 0.0113193878475052 0.0220152413209145 0.0249968753905762 0 0 0 0 0 0
"boat" 0 0 0.0546075085324232 0.00679163270850312 0 0 0 0 0 0 0 0
"cease" 0.0114403386340236 0 0.00910125142207053 0.00226387756950104 0.00508044030482642 0 0.0691881918819188 0.0691881918819188 0.0691881918819188 0.0691881918819188 0.0691881918819188 0.0691881918819188
"cecil" 0 0 0.0204778156996587 0 0.0304826418289585 0 0 0 0 0 0 0
"difficult" 0.0114403386340236 0.0182994792966346 0.0068259385665529 0.0203748981255094 0.00508044030482642 0 0 0 0 0 0 0
"english" 0.0343210159020707 0.00332717805393356 0.00910125142207053 0.00226387756950104 0.0169348010160881 0.0124984376952881 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"existence" 0 0.00499076708090033 0.00910125142207053 0.0135832654170062 0.00338696020321761 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"extraordinary" 0.0228806772680471 0.0133087122157342 0.0113765642775882 0.0158471429865073 0.00846740050804403 0 0 0 0 0 0 0
"fail" 0.0343210159020707 0.00499076708090033 0.0136518771331058 0.0203748981255094 0.0101608806096528 0 0 0 0 0 0 0
"latter" 0.0114403386340236 0.0166358902696678 0.00455062571103527 0.0249026532645115 0.00508044030482642 0 0 0 0 0 0 0
"mac" 0 0 0 0 0.0457239627434378 0 0 0 0 0 0 0
"major" 0 0 0.0591581342434585 0 0 0.0124984376952881 0 0 0 0 0 0
"member" 0.0114403386340236 0.00499076708090033 0.00227531285551763 0.00452775513900208 0.0304826418289585 0.0249968753905762 0 0 0 0 0 0
"memory" 0.0228806772680471 0.0116451231887674 0.00455062571103527 0.00452775513900208 0.00338696020321761 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"opinion" 0 0.0116451231887674 0.0159271899886234 0.0203748981255094 0.00677392040643522 0 0 0 0 0 0 0
"possession" 0 0.00499076708090033 0.0204778156996587 0.0158471429865073 0.00338696020321761 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"scent" 0.0114403386340236 0.00831794513483389 0.0273037542662116 0.0135832654170062 0.00508044030482642 0 0 0 0 0 0 0
"succeed" 0 0.0116451231887674 0.00455062571103527 0.0181110205560083 0.00677392040643522 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
"suspicion" 0.0114403386340236 0.0199630683236013 0.00910125142207053 0.0113193878475052 0.00846740050804403 0 0 0 0 0 0 0
"advice" 0 0.00998153416180067 0.00910125142207053 0.00905551027800417 0.0186282811176969 0.0124984376952881 0 0 0 0 0 0
"ames" 0 0 0 0 0.044030482641829 0 0 0 0 0 0 0
"attempt" 0.0457613545360943 0.00665435610786711 0.00455062571103527 0.0181110205560083 0.0101608806096528 0.0249968753905762 0 0 0 0 0 0
"authority" 0 0.00499076708090033 0.0068259385665529 0.0135832654170062 0.00338696020321761 0 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125 0.0461254612546125
"belong" 0 0.00499076708090033 0.00910125142207053 0.0249026532645115 0.00338696020321761 0 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063 0.0230627306273063
